Index,Statement,Source ,Source (URL),Date + time,True/False,Evidence (why true?),Category
642,"Der Impfstoff beeinträchtigt die körpereigene Fähigkeit, nach der Infektion Antikörper zu produzieren.",The European quoted in ZDF heute,https://www.zdf.de/nachrichten/panorama/corona-faktencheck-immunitaet-impfung-100.html / https://archive.ph/9Akyt,2021-12-23 17-12,FALSE,"Study/official data misinterpreted, lack of understanding complex medical/biological topics",Consequences of vaccination
408,"Die mRNA-Impfstoffe bewirken die Vervielfältigung kleiner Eiweißeinheiten im Zytoplasma (Spike-Proteine), die aber selbst nicht replikationsfähig sind.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-02-16,TRUE,,
812,Covid kann sich außerhalb eines Wirts vermehren.,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2022-07-02 08-30,FALSE,Falsche Behauptung,Lifespan and symptoms
763,"Bei der Entwicklung der Corona-Impfstoffen wurden die Tierversuche übersprungen, da viele Tiere daran starben",Facts For Friends,https://www.factsforfriends.de/fact/6134938fd4660b0010bc4bb1,2021-09-01,FALSE,Falsche Aussage,"consequences of vaccination, active substance"
772,Die Corona-Impfung führ zu Implantat-Entzündungen,Facts For Friends,https://www.factsforfriends.de/fact/60ece83e740733000ee469e0,2021-07-13,FALSE,Irreführende Aussage,Consequences of vaccination
144,Auch Schwangere ab dem zweiten Schwangerschaftsdrittel können sich laut Empfehlung der Ständigen Impfkommission (STIKO) mit diesem mRNA-Impfstoff vor einem schweren COVID-19-Krankheitsverlauf schützen.,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),Pregnancy
300,Wie bei jeder Impfung können auch nach der COVID-19-Impfung Impfreaktionen und Nebenwirkungen auftreten.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,Side effects
881,"Es wurde bewiesen, dass ein Vitamin-D-Mangel zu schweren Krankheitsverläufen führen kann.",Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2021-01-04,FALSE,Falsche Behauptung,Covid Prevention
133,"Da es mittlerweile ausreichend Impfstoff gibt, besteht oftmals die Möglichkeit auszuwählen, mit welchem Impfstoff man geimpft werden möchte.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),vaccination type
820,das Robert-Koch-Institut würde positive Coronatests von mehrfach getesteten Menschen jedes Mal als neue Infektion erfassen. ,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2022-07-02 08-38,FALSE,Falsche Behauptung,Lifespan and symptoms
916,"In einem Interview gibt Biontech-Chef Uğur Şahin zu, dass er nicht geimpft sei.",Twitter post quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/12/13/doch-biontech-chef-ugur-sahin-ist-geimpft/,2021-12-13,FALSE,Lack of context,"Big pharma groups, mistrust in science, vaccination status"
440,"Einige Symptome von Long-COVID wie Konzentrations- und Schlafstörungen, Kopfschmerzen und depressive Verstimmung sind sehr unspezifisch und treten auch infolge von psychosozialen Belastungen während der Pandemie zum Beispiel durch Ängste, Schulschließungen oder Isolation, unabhängig von SARS-CoV-2-Infektionen auf.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
20,Es ist genug Impfstoff von Moderna und BioNTech/Pfizer bestellt.,BMG,https://www.zusammengegencorona.de/live/jetzt-impfschutz-boostern-ihre-fragen-zur-auffrischungsimpfung/,2022-12-02 09-51,TRUE,Government Information,Booster vaccination
807,"Schon am 12. Januar 2020 hätten Ärzte empfohlen, Wuhan abzuriegeln, „weil die Situation völlig außer Kontrolle“ sei",Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2022-07-02 08-25,FALSE,Falsche Behauptung,Lifespan and symptoms
91,"Die Delta-Variante von SARS-CoV-2, die seit Mitte August für unter 99 Prozent der SARS-CoV-2-Infektionen in Deutschland verantwortlich ist, hat eine deutlich höhere Transmissionsrate als die bisher zirkulierenden Virusvarianten.",STIKO,https://www.rki.de/DE/Content/Infekt/EpidBull/Archiv/2021/Ausgaben/48_21.pdf?__blob=publicationFile,2021-12-02,TRUE,Expert panel (appointed by Government),Covid Variant
531,Impfstoffe erhöhen die Anzahl neuer Varianten des COVID-19-Virus.,NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-86,FALSE,"Reliable Publisher, specialized newspaper","Consequences of vaccination, effectiveness of vaccination"
271,Eine akzidentielle Impfung in der Schwangerschaft ist keine Indikation für einen Schwangerschaftsabbruch.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
379,Außerdem konnte in einer kleinen deutschen Studie bei fast allen Patienten mit entzündlich-rheumatischen Erkrankungen eine positive Immunantwort (gemessen an der Antikörperbildung) und eine gute Verträglichkeit von SARS-CoV-2-Impfstoffen gezeigt werden.,BMG,https://www.zusammengegencorona.de/faqs/impfen/impfmythen/,2022-06-10,TRUE,,
390,"Die analysierten Studiendaten weisen darauf hin, dass Schwanger sein an sich ein relevanter Risikofaktor für schwere COVID-19-Verläufe ist.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-04-28,TRUE,,
264,"Daten deuten jedoch darauf hin, dass für den Janssen-Impfstoff - im Unterschied zu den anderen zugelassenen Impfstoffen - eine vergleichsweise geringe Impfstoffwirksamkeit gegenüber der Delta-Variante besteht und dass der Impfschutz nach einer 1-maligen Impfstoffdosis schneller abnimmt als nach einer 2-maligen Impfung.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
185,Nur einmal geimpfte Personen sind unabhängig vom Impfstofftyp schlechter gegen eine Infektion mit der Delta-Variante geschützt als dies für andere Virusvarianten der Fall ist.,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),number of doses
501,"Die STIKO geht davon aus, dass eine durchgemachte symptomatische oder asymptomatische Infektion mit SARS-CoV-2 nicht ausreicht, um spätere COVID-19-Erkrankungen mit bekannten oder neuen Virusvarianten zu verhindern.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-06-14,TRUE,,
535,"Die mRNA-Impfstoffe können eine Zunahme von seltenen neurodegenerativen Erkrankungen, sogenannte Prionenerkrankungen, verursachen.",NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-90,FALSE,"Reliable Publisher, specialized newspaper",Consequences of vaccination
77,Geimpfte können auch keine Impfviren auf andere Personen übertragen.,STIKO,https://www.rki.de/DE/Content/Infekt/Impfen/Materialien/Downloads-COVID-19/Aufklaerungsbogen-de.pdf?__blob=publicationFile,2022-05-24,TRUE,Expert panel (appointed by Government),mRNA vaccination
540,"Das Amerikanische Rote Kreuz verweigert Blutspenden von gegen COVID-19 geimpften Personen, da die Impfstoffe die natürlichen Antikörper des Körpers auslöschen. ",NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-95,FALSE,"Reliable Publisher, specialized newspaper","Consequences of vaccination, healthcare system"
76,"Obwohl ein milder Verlauf der Krankheit häufig ist und die meisten Erkrankten vollständig genesen, kommen auch schwere Verläufe beispielsweise mit Lungenentzündung vor, die zum Tod führen können.",STIKO,https://www.rki.de/DE/Content/Infekt/Impfen/Materialien/Downloads-COVID-19/Aufklaerungsbogen-de.pdf?__blob=publicationFile,2022-05-24,TRUE,Expert panel (appointed by Government),Covid symptoms 
360,"Studienergebnisse zeigen, dass die Wirksamkeit der COVID-19-Impfstoffe gegen jegliche Infektion mit Omikron gering ist und auch die Auffrischimpfung nur einen begrenzten Zeitraum gut vor der Infektion schützt.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-06-07,TRUE,,
982,"Die Welt muss sich wie auf einen Krieg vorbereiten, Krankenhäuser, Testlabore und Infrastrukturen vervielfachen, vor allem in unterentwickelten Regionen",Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemiee,2022-07-02 08-42,FALSE,Falsche Behauptung,"Bill Gates, effectiveness of vaccination"
31,Ziel der Impfung von Schwangeren und Stillenden ist die Verhinderung schwerer COVID-19 Verläufe und von Todesfällen.,STIKO,https://www.rki.de/DE/Content/Infekt/EpidBull/Archiv/2021/Ausgaben/48_21.pdf?__blob=publicationFile,2021-12-02,TRUE,Expert panel (appointed by Government),Pregnancy
398,Ein Transfer der Antikörper der Mutter über die Plazenta zum Fetus ist nachgewiesen.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-04-28,TRUE,,
826,Die Homöopathie-Organisation Hahnemann-Gesellschaft  zweifelte die Wirksamkeit und Notwendigkeit verschiedener Schutzmaßnahmen wie auch Impfungen an,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2022-07-02 08-44,FALSE,Falsche Behauptung,Lifespan and symptoms
187,Eine COVID-19-Impfung sollte für einen besseren Schutz zu einem späteren Zeitpunkt durch eine sogenannte Booster-Impfung aufgefrischt werden. ,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-05-16,TRUE,Expert panel (appointed by Government),"efficacy, number of doses"
693,Kaltes Wetter und Schnee hält das Virus nicht aus,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-25,FALSE,"Scientific research, official information",Mistrust in science
961,Der Deutsche Ärztetag hat Zwangsimpfungen von Kindern beschlossen.,Facebook post quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/05/18/corona-nein-der-deutsche-aerztetag-hat-keine-zwangsimpfungen-fuer-kinder-beschlossen/,2021-05-18,FALSE,Lack of source,"Vaccine mandate, kids"
912,Sechs Monate nach einer Covid-19-Erkrankung gilt man als ungeimpft.,Facebook post quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/12/16/nein-menschen-mit-einer-kreuzimpfung-gelten-nicht-als-ungeimpft-und-werden-auch-bei-impfdurchbruechen-erfasst/,2021-12-16,FALSE,Lack of source,"Vaccination status, mistrust in science"
506,Dr. Anthony Fauci wird persönlich von einem COVID-19 Impfstoff profitieren.,NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-61,FALSE,"Reliable Publisher, specialized newspaper",Politics
8,Der an Omikron angepasste Covid-19-Impfstoff von Biontech und Pfizer hat ersten Studienergebnissen zufolge gut gegen die hochansteckende Variante abgeschnitten.,faz,https://www.faz.net/aktuell/wirtschaft/omikron-booster-erzeugt-laut-biontech-und-pfizer-starke-immunreaktion-18128988.html,2022-06-25 17-59,TRUE,"Reliable Publisher, expert quote","omikron vaccination, efficacy vaccination"
134,"Wichtig ist dabei, dass nicht jeder Impfstoff gleichermaßen für bestimmte Personengruppen empfohlen wird.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),age limit
905,"Eine Corona-Schutzimpfung während der Schwangerschaft oder in der Stillzeit führt zu Fehlgeburten oder Krankheiten beim Kind, zeigt eine Studie.",CORRECTIV,https://correctiv.org/faktencheck/2021/12/21/covid-19-impfung-irrefuehrende-behauptungen-ueber-fehlgeburten-und-krankheiten-bei-kindern-in-der-stillzeit/,2021-12-21,FALSE,"Fake, lack of source, lack of scientific research","Consequences of vaccination, women"
405,In den bisherigen Studien traten keine schweren unerwünschten Nebenwirkungen bei Stillenden oder deren Kindern nach der Impfung auf.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-04-28,TRUE,,
212,"Personen, die eine Infektion mit dem Coronavirus durchgemacht haben, sollen aktuell eine Impfstoffdosis erhalten, sofern bei ihnen keine Immunschwäche vorliegt. ",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),infection and vaccination
694,Beim Einkaufen ist man einer höheren Ansteckungsgefahr ausgesetzt,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-26,FALSE,"Scientific research, official information",Covid measure
513,"Die britische Arzneimittelbehörde MHRA (Medicines and Healthcare products Regulatory Agency) wird künstliche Intelligenz einsetzen, um die Sicherheit der Corona-Impfstoffe zu überwachen, denn die Behörde weiß, dass Impfstoffe extrem gefährlich sind.",NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-68,FALSE,"Reliable Publisher, specialized newspaper",Consequences of vaccination
168,"Tritt die Infektion zu einem späteren Zeitpunkt auf (zum Beispiel nach mehr als 4 Wochen nach der Impfung), könnte man vermuten, dass die Impfung nicht gewirkt hat und auch dann wäre eine zweite Impfstoffdosis notwendig.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-06-02,TRUE,Expert panel (appointed by Government),infection and vaccination
729,"Die größte Gefahr für Ungeimpfte ist offensichtlich nicht der Virus, sondern von Polizisten getreten, geschlagen, beleidigt oder mit Wasser oder Pfefferspray malträtiert zu werden.",private Tweet quoted in web.de,https://web.de/magazine/news/coronavirus/stammen-demo-bilder-angeblichen-polizeigewalt-ungeimpfte-36503786,2022-01-11 16-57,FALSE,"Manipulation of photos, lack of source, lack of context","Politics, police violence, interaction in social/work life"
274,Ungeimpfte Personen mit einer durchgemachten SARS-CoV-2-Infektion können eine Impfstoffdosis Nuvaxovid zur Vervollständigung der Grundimmunisierung erhalten.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
2,"Im Frühjahr 2021 hatten Berichte über sehr seltene Thrombosen für Aufregung gesorgt - es ging um das Thrombose-mit-Thrombozytopenie-Syndrom (TTS). „Diese Erkrankung ist eine seltene, aber potenziell gefährliche Nebenwirkung von vektorbasierten Sars-CoV-2-Impfstoffen“, betont die Gesellschaft für Thrombose- und Hämostaseforschung (GTH).",ÄrzteZeitung,https://www.aerztezeitung.de/Medizin/Einsatz-des-Corona-Impfstoffs-von-Johnson-Johnson-in-USA-begrenzt-428916.html,2022-05-06 14-11,TRUE,"Reliable Publisher, specialized newspaper",complications
582,Covid-Impfstoffe eine Immunschwäche namens Vaids,Facts For Friends,https://www.factsforfriends.de/fact/62a08dae5a6d5000203ac0e8,2022-06-02,FALSE,Keine Beweise,"Consequences of vaccination, effectiveness of vaccination"
283,Von den Vertragsärzt:innen werden täglich aggregierte Daten an ein Portal der Kassenärztlichen Bundesvereinigung (KBV) übermittelt.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-06-22,TRUE,,
544,"Vier Piloten, die für British Airways arbeiten, sind aufgrund des COVID-19-Impfstoffs gestorben. Jetzt befindet sich die Fluggesellschaft in “Krisengesprächen” mit der britischen Regierung darüber, ob geimpfte Piloten fliegen dürfen.",NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-101,FALSE,"Reliable Publisher, specialized newspaper","Consequences of vaccination, personal story, interaction in social/work life"
862,Das Einspritzen von Seife in den Körper infizierter Personen kann das Virus abtöten,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2020-12-16,FALSE,Falsche Behauptung,Covid Prevention
983,"Flächendeckende Zwangsimpfungen sind bestens geeignet, Eugenikern wie Bill Gates die Macht über uns Menschen zu geben",Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemiee,2022-07-02 08-43,FALSE,Falsche Behauptung,"Bill Gates, effectiveness of vaccination"
477,Die Impfstoff von Janssen-Cilag ist ein Vektorbasierter Impfstoff.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-27,TRUE,,
148,Der Proteinimpfstoff Nuvaxovid® von Novavax wird laut STIKO-Empfehlung vom 15. Februar 2022 für die Grundimmunisierung von Personen ab 18 Jahren empfohlen. ,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),vaccination type
476,Die Impfstoffe von BioNTech/Pfizer und von Moderna sind mRNA-basierte Impfstoffe.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-26,TRUE,,
892," In FFP-2 Masken befinden sich Parasiten (Morgellons),",Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2021-01-15,FALSE,Falsche Behauptung,Covid measures
335,Im Rahmen des Impfaufklärungsgesprächs sollen allergische Vorerkrankungen erfragt werden.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
